wpm,raw,accuracy,consistency,date,epoch,song,track uri,tempo (bpm),artist genres
128.71,128.71,100.00%,89.53%,05 Oct 2022  19:00,1665021600,no_matches,no_matches,no_matches,no_matches
111.93,123.12,95.48%,84.33%,05 Oct 2022  19:00,1665021600,no_matches,no_matches,no_matches,no_matches
126.4,130.4,99.39%,89.45%,05 Oct 2022  18:56,1665021360,no_matches,no_matches,no_matches,no_matches
108.73,119.12,96.71%,82.40%,05 Oct 2022  18:55,1665021300,no_matches,no_matches,no_matches,no_matches
119.2,119.2,98.68%,80.31%,05 Oct 2022  18:55,1665021300,no_matches,no_matches,no_matches,no_matches
94.34,94.34,100.00%,72.20%,05 Oct 2022  18:55,1665021300,no_matches,no_matches,no_matches,no_matches
111.13,111.13,97.22%,81.06%,05 Oct 2022  18:53,1665021180,no_matches,no_matches,no_matches,no_matches
121.6,121.6,99.35%,72.00%,05 Oct 2022  18:52,1665021120,no_matches,no_matches,no_matches,no_matches
125.6,125.6,98.13%,81.35%,05 Oct 2022  18:52,1665021120,no_matches,no_matches,no_matches,no_matches
108.73,118.32,94.74%,80.98%,05 Oct 2022  16:04,1665011040,no_matches,no_matches,no_matches,no_matches
117.6,117.6,99.32%,85.26%,05 Oct 2022  09:53,1664988780,The Louvre,spotify:track:5q4BpnMrYEFzLO0dYODj6J,123.214,"art pop, metropopolis, nz pop, pop"
107.93,127.91,91.41%,81.95%,04 Oct 2022  22:40,1664948400,no_matches,no_matches,no_matches,no_matches
106.4,111.2,95.77%,81.16%,04 Oct 2022  22:39,1664948340,no_matches,no_matches,no_matches,no_matches
96.74,108.73,94.16%,80.06%,04 Oct 2022  22:39,1664948340,no_matches,no_matches,no_matches,no_matches
120.0,120.0,99.34%,84.00%,04 Oct 2022  22:38,1664948280,no_matches,no_matches,no_matches,no_matches
112.0,122.4,94.90%,75.61%,04 Oct 2022  22:33,1664947980,no_matches,no_matches,no_matches,no_matches
108.0,119.2,94.08%,78.42%,04 Oct 2022  22:33,1664947980,no_matches,no_matches,no_matches,no_matches
108.0,120.8,93.42%,82.03%,04 Oct 2022  22:32,1664947920,no_matches,no_matches,no_matches,no_matches
92.8,120.0,88.16%,76.41%,04 Oct 2022  22:32,1664947920,no_matches,no_matches,no_matches,no_matches
130.4,136.0,98.82%,82.16%,04 Oct 2022  22:31,1664947860,no_matches,no_matches,no_matches,no_matches
126.32,134.31,97.04%,84.30%,04 Oct 2022  22:30,1664947800,no_matches,no_matches,no_matches,no_matches
97.6,113.6,93.71%,78.38%,04 Oct 2022  19:45,1664937900,no_matches,no_matches,no_matches,no_matches
112.0,112.0,99.30%,75.82%,04 Oct 2022  19:45,1664937900,no_matches,no_matches,no_matches,no_matches
105.6,105.6,97.08%,61.70%,02 Oct 2022  19:35,1664764500,no_matches,no_matches,no_matches,no_matches
115.12,126.32,94.97%,81.20%,02 Oct 2022  19:34,1664764440,no_matches,no_matches,no_matches,no_matches
110.33,123.92,96.77%,85.15%,01 Oct 2022  20:24,1664681040,no_matches,no_matches,no_matches,no_matches
90.4,110.4,88.89%,69.15%,01 Oct 2022  20:16,1664680560,no_matches,no_matches,no_matches,no_matches
119.92,127.91,95.00%,85.61%,01 Oct 2022  20:16,1664680560,no_matches,no_matches,no_matches,no_matches
119.2,119.2,99.33%,76.06%,01 Oct 2022  20:15,1664680500,no_matches,no_matches,no_matches,no_matches
107.2,109.6,95.07%,79.64%,01 Oct 2022  19:14,1664676840,no_matches,no_matches,no_matches,no_matches
91.14,105.53,91.30%,67.23%,01 Oct 2022  19:14,1664676840,no_matches,no_matches,no_matches,no_matches
84.8,101.6,94.62%,50.49%,01 Oct 2022  16:56,1664668560,no_matches,no_matches,no_matches,no_matches
104.0,114.4,94.52%,77.98%,01 Oct 2022  16:13,1664665980,no_matches,no_matches,no_matches,no_matches
93.6,122.4,85.81%,81.41%,01 Oct 2022  15:54,1664664840,no_matches,no_matches,no_matches,no_matches
106.4,106.4,97.79%,75.68%,01 Oct 2022  15:52,1664664720,no_matches,no_matches,no_matches,no_matches
107.2,120.0,90.26%,64.72%,01 Oct 2022  15:51,1664664660,no_matches,no_matches,no_matches,no_matches
123.92,131.91,95.21%,75.05%,01 Oct 2022  15:51,1664664660,no_matches,no_matches,no_matches,no_matches
111.2,116.8,92.21%,68.30%,01 Oct 2022  15:40,1664664000,no_matches,no_matches,no_matches,no_matches
108.8,111.2,96.45%,76.12%,30 Sep 2022  16:09,1664579340,no_matches,no_matches,no_matches,no_matches
107.93,117.52,96.62%,79.11%,30 Sep 2022  16:08,1664579280,no_matches,no_matches,no_matches,no_matches
109.6,113.6,95.89%,77.66%,30 Sep 2022  16:08,1664579280,no_matches,no_matches,no_matches,no_matches
108.8,125.6,89.94%,75.94%,30 Sep 2022  16:07,1664579220,no_matches,no_matches,no_matches,no_matches
98.33,131.91,89.16%,79.80%,29 Sep 2022  14:31,1664487060,no_matches,no_matches,no_matches,no_matches
91.14,143.9,81.42%,74.57%,29 Sep 2022  14:30,1664487000,no_matches,no_matches,no_matches,no_matches
107.2,125.6,90.63%,72.90%,29 Sep 2022  10:48,1664473680,no_matches,no_matches,no_matches,no_matches
105.53,119.92,91.50%,76.47%,29 Sep 2022  10:47,1664473620,no_matches,no_matches,no_matches,no_matches
98.33,119.12,89.61%,78.23%,29 Sep 2022  10:46,1664473560,no_matches,no_matches,no_matches,no_matches
112.72,127.91,95.03%,80.62%,29 Sep 2022  10:45,1664473500,no_matches,no_matches,no_matches,no_matches
121.52,131.11,93.49%,74.39%,29 Sep 2022  10:43,1664473380,no_matches,no_matches,no_matches,no_matches
119.12,130.31,94.48%,83.58%,25 Sep 2022  13:44,1664138640,no_matches,no_matches,no_matches,no_matches
111.93,121.52,93.51%,82.05%,24 Sep 2022  16:34,1664062440,no_matches,no_matches,no_matches,no_matches
106.33,119.92,93.46%,80.33%,24 Sep 2022  12:38,1664048280,no_matches,no_matches,no_matches,no_matches
99.93,99.93,95.45%,71.80%,23 Sep 2022  19:28,1663986480,no_matches,no_matches,no_matches,no_matches
104.8,114.4,95.14%,81.06%,22 Sep 2022  18:28,1663896480,no_matches,no_matches,no_matches,no_matches
126.4,126.4,98.75%,74.92%,22 Sep 2022  18:27,1663896420,no_matches,no_matches,no_matches,no_matches
103.2,116.8,92.62%,77.80%,21 Sep 2022  16:24,1663802640,no_matches,no_matches,no_matches,no_matches
116.0,116.0,99.32%,83.88%,17 Sep 2022  18:10,1663463400,no_matches,no_matches,no_matches,no_matches
109.6,114.4,95.24%,56.56%,17 Sep 2022  18:10,1663463400,no_matches,no_matches,no_matches,no_matches
109.6,127.2,91.82%,80.88%,17 Sep 2022  18:10,1663463400,no_matches,no_matches,no_matches,no_matches
99.93,107.13,94.96%,72.29%,10 Sep 2022  22:32,1662874320,no_matches,no_matches,no_matches,no_matches
104.73,109.53,96.45%,78.09%,10 Sep 2022  16:28,1662852480,no_matches,no_matches,no_matches,no_matches
108.8,137.6,90.80%,83.70%,07 Sep 2022  17:42,1662597720,no_matches,no_matches,no_matches,no_matches
98.33,112.72,92.47%,74.43%,04 Sep 2022  19:58,1662346680,no_matches,no_matches,no_matches,no_matches
112.8,123.2,96.13%,81.75%,03 Sep 2022  17:44,1662252240,no_matches,no_matches,no_matches,no_matches
113.6,117.6,96.64%,86.02%,03 Sep 2022  17:22,1662250920,no_matches,no_matches,no_matches,no_matches
116.8,123.2,98.70%,74.24%,03 Sep 2022  17:19,1662250740,no_matches,no_matches,no_matches,no_matches
116.0,123.2,97.40%,79.42%,27 Aug 2022  18:53,1661651580,no_matches,no_matches,no_matches,no_matches
109.6,124.8,93.04%,77.84%,27 Aug 2022  18:52,1661651520,no_matches,no_matches,no_matches,no_matches
103.93,108.73,95.00%,81.37%,27 Aug 2022  13:49,1661633340,no_matches,no_matches,no_matches,no_matches
